qpmbj asrey zxcvk  wfth_ dilno gu___;100872;105820;170157;1.049;137480.50;135877.00;1.000;1347850.01
qpmbj asrey zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;137480.50;135903.00;1.000;1347863.81
jpmyq asreb zxcvk  whtu_ fnlio gd___;100872;105820;170157;1.049;136853.00;137010.50;1.000;1347869.32
jpmyk asreb zxcvq  wuth_ dnloi gf___;100872;105820;170157;1.049;137189.00;135520.50;1.000;1347871.19
jbmpq asrey zxcvk  wfth_ dilno gu___;100872;105820;170157;1.049;137578.50;135877.00;1.000;1347880.27
jbmpq asrey zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;137578.50;135903.00;1.000;1347893.31
jpmbk asrey zxcvq  wuth_ dnloi gf___;100872;105820;170157;1.049;137206.00;135520.50;1.000;1347896.55
jpmbq asrey zxcvk  whtu_ fnlio gd___;100872;105820;170157;1.049;136882.00;137010.50;1.000;1347897.13
jpmyq asreb zxcvk  wuth_ gilno fd___;100872;105820;170157;1.049;136853.00;135533.00;1.000;1347927.39
jpmyq asreb zxcvk  wfth_ dnloi gu___;100872;105820;170157;1.049;136853.00;137096.00;1.000;1347959.75
jpmbq asrey zxcvk  wuth_ gilno fd___;100872;105820;170157;1.049;136882.00;135533.00;1.000;1347967.75
qpmyj asreb zxcvk  wuth_ filno gd___;100872;105820;170157;1.049;137451.50;136191.00;1.000;1347990.63
jpmyk asreb zxcvq  whtu_ dnlio gf___;100872;105820;170157;1.049;137189.00;135743.00;1.000;1347991.07
jpmyk asreb zxcvq  whtf_ dolni gu___;100872;105820;170157;1.049;137189.00;135744.00;1.000;1347991.65
jpmbk asrey zxcvq  whtu_ dnlio gf___;100872;105820;170157;1.049;137206.00;135743.00;1.000;1348015.31
jpmbk asrey zxcvq  whtf_ dolni gu___;100872;105820;170157;1.049;137206.00;135744.00;1.000;1348015.88
jbmpq asrey zxcvk  wuth_ folni gd___;100872;105820;170157;1.049;137578.50;136135.00;1.000;1348018.77
jbmpq asrey zxcvk  wuth_ filno gd___;100872;105820;170157;1.049;137578.50;136191.00;1.000;1348051.50
qpmbj asrey zxcvk  whtd_ unloi gf___;100872;105820;170157;1.049;137480.50;136244.50;1.000;1348064.09
jpmyk asreb zxcvq  wfth_ dilno gu___;100872;105820;170157;1.049;137189.00;135877.00;1.000;1348070.55
qpmyj asreb zxcvk  wuth_ dilon gf___;100872;105820;170157;1.049;137451.50;136323.50;1.000;1348076.81
jbmpq asrey zxcvk  whtd_ unloi gf___;100872;105820;170157;1.049;137578.50;136244.50;1.000;1348083.65
jpmyk asreb zxcvq  whtf_ uolni gd___;100872;105820;170157;1.049;137189.00;135903.00;1.000;1348086.60
jpmyq asreb zxcvk  whtu_ folni gd___;100872;105820;170157;1.049;136853.00;137219.50;1.000;1348094.09
jpmbk asrey zxcvq  wfth_ dilno gu___;100872;105820;170157;1.049;137206.00;135877.00;1.000;1348094.11
jpmbq asrey zxcvk  wdth_ unloi gf___;100872;105820;170157;1.049;136882.00;137202.00;1.000;1348100.99
jpmbk asrey zxcvq  whtf_ uolni gd___;100872;105820;170157;1.049;137206.00;135903.00;1.000;1348110.03
jpmyq asreb zxcvk  wfth_ dolni gu___;100872;105820;170157;1.049;136853.00;137235.00;1.000;1348111.26
qpmbj asrey zxcvk  wuth_ dilon gf___;100872;105820;170157;1.049;137480.50;136323.50;1.000;1348115.42
jpmbq asrey zxcvk  whtu_ folni gd___;100872;105820;170157;1.049;136882.00;137219.50;1.000;1348120.14
jbmpq asrey zxcvk  wuth_ dilon gf___;100872;105820;170157;1.049;137578.50;136323.50;1.000;1348132.70
jpmbq asrey zxcvk  wfth_ dolni gu___;100872;105820;170157;1.049;136882.00;137235.00;1.000;1348137.18
jpmyq asreb zxcvk  wuth_ golni fd___;100872;105820;170157;1.049;136853.00;135932.00;1.000;1348194.52
jpmyq asreb zxcvk  wdth_ uolni fg___;100872;105820;170157;1.049;136853.00;135937.00;1.000;1348198.17
qpmyj asreb zxcvk  wdth_ folni gu___;100872;105820;170157;1.049;137451.50;136541.50;1.000;1348230.00
jpmbq asrey zxcvk  wuth_ golni fd___;100872;105820;170157;1.049;136882.00;135932.00;1.000;1348231.43
jpmbq asrey zxcvk  wdth_ uolni fg___;100872;105820;170157;1.049;136882.00;135937.00;1.000;1348235.04
jpmyk asreb zxcvq  wuth_ folni gd___;100872;105820;170157;1.049;137189.00;136135.00;1.000;1348238.86
qpmyj asreb zxcvk  wuth_ dilno gf___;100872;105820;170157;1.049;137451.50;136567.50;1.000;1348249.22
jpmyq asreb zxcvk  whtf_ dinlo gu___;100872;105820;170157;1.049;136853.00;137365.50;1.000;1348258.56
jpmyq asreb zxcvk  wuth_ fnloi gd___;100872;105820;170157;1.049;136853.00;137379.00;1.000;1348274.08
jbmpq asrey zxcvk  wdth_ folni gu___;100872;105820;170157;1.049;137578.50;136541.50;1.000;1348277.76
jpmyk asreb zxcvq  wuth_ filno gd___;100872;105820;170157;1.049;137189.00;136191.00;1.000;1348278.03
jpmbq asrey zxcvk  whtf_ dinlo gu___;100872;105820;170157;1.049;136882.00;137365.50;1.000;1348283.39
qpmbj asrey zxcvk  wuth_ dilno gf___;100872;105820;170157;1.049;137480.50;136567.50;1.000;1348285.75
jbmpq asrey zxcvk  wuth_ dilno gf___;100872;105820;170157;1.049;137578.50;136567.50;1.000;1348296.01
jpmbq asrey zxcvk  wuth_ fnloi gd___;100872;105820;170157;1.049;136882.00;137379.00;1.000;1348298.80
jpmbq asrey zxcvk  wuth_ dnlio gf___;100872;105820;170157;1.049;136882.00;137385.00;1.000;1348305.66
jpmyq asreb zxcvk  wfth_ unloi gd___;100872;105820;170157;1.049;136853.00;137435.00;1.000;1348339.02
jpmyq asreb zxcvk  wuth_ dolni gf___;100872;105820;170157;1.049;136853.00;137440.50;1.000;1348345.45
jpmbq asrey zxcvk  wfth_ unloi gd___;100872;105820;170157;1.049;136882.00;137435.00;1.000;1348363.26
jpmbq asrey zxcvk  wuth_ dolni gf___;100872;105820;170157;1.049;136882.00;137440.50;1.000;1348369.64
jpmyk asreb zxcvq  wuth_ dilon gf___;100872;105820;170157;1.049;137189.00;136323.50;1.000;1348374.44
jpmyq asreb zxcvk  wgth_ uolni fd___;100872;105820;170157;1.049;136853.00;136185.00;1.000;1348388.63
jpmyq asreb zxcvk  whtu_ dolni fg___;100872;105820;170157;1.049;136853.00;136199.50;1.000;1348400.33
qpmyj asreb zxcvk  wdth_ filno gu___;100872;105820;170157;1.049;137451.50;136783.00;1.000;1348416.16
jpmbq asrey zxcvk  wgth_ uolni fd___;100872;105820;170157;1.049;136882.00;136185.00;1.000;1348423.39
qpmyj asreb zxcvk  wuth_ filon gd___;100872;105820;170157;1.049;137451.50;136792.00;1.000;1348423.43
jpmbq asrey zxcvk  whtu_ dolni fg___;100872;105820;170157;1.049;136882.00;136199.50;1.000;1348434.96
jbmpq asrey zxcvk  wdth_ filno gu___;100872;105820;170157;1.049;137578.50;136783.00;1.000;1348454.96
qpmbj asrey zxcvk  wuth_ filon gd___;100872;105820;170157;1.049;137480.50;136792.00;1.000;1348458.07
jbmpq asrey zxcvk  wuth_ filon gd___;100872;105820;170157;1.049;137578.50;136792.00;1.000;1348461.90
jpmyq asreb zxcvk  gdnu_ htlio wf___;100872;105820;170157;1.049;136853.00;135291.50;1.000;1348465.62
kpmyj asreb zxcvq  whtu_ dnloi gf___;100872;105820;170157;1.049;137175.50;134955.50;1.001;1348479.45
qpmyj asreb zxcvk  whtf_ uilno gd___;100872;105820;170157;1.049;137451.50;136867.50;1.000;1348485.35
kpmbj asrey zxcvq  whtu_ dnloi gf___;100872;105820;170157;1.049;137189.00;134955.50;1.001;1348501.85
jpmyq asreb zxcvk  wdth_ golni fu___;100872;105820;170157;1.049;136853.00;136322.50;1.000;1348502.09
qpmyj asreb zxcvk  whtu_ fnloi gd___;100872;105820;170157;1.049;137451.50;136893.50;1.000;1348507.06
jpmbq asrey zxcvk  gdnu_ htlio wf___;100872;105820;170157;1.049;136882.00;135291.50;1.000;1348508.09
qpmbj asrey zxcvk  whtf_ uilno gd___;100872;105820;170157;1.049;137480.50;136867.50;1.000;1348519.35
qpmbj asrey zxcvk  whtu_ fnloi gd___;100872;105820;170157;1.049;137480.50;136893.50;1.000;1348540.84
jbmpq asrey zxcvk  whtu_ fnloi gd___;100872;105820;170157;1.049;137578.50;136893.50;1.000;1348541.78
jpmyk asreb zxcvq  wdth_ folni gu___;100872;105820;170157;1.049;137189.00;136541.50;1.000;1348544.40
jpmyk asreb zxcvq  wuth_ dilno gf___;100872;105820;170157;1.049;137189.00;136567.50;1.000;1348565.61
jpmbq asrey zxcvk  wfth_ uolni gd___;100872;105820;170157;1.049;136882.00;137608.00;1.000;1348568.12
jpmyq asreb zxcvk  wfth_ uilno gd___;100872;105820;170157;1.049;136853.00;137636.00;1.000;1348579.53
jpmbk asrey zxcvq  wuth_ dilno gf___;100872;105820;170157;1.049;137206.00;136567.50;1.000;1348585.70
jpmbq asrey zxcvk  wfth_ uilno gd___;100872;105820;170157;1.049;136882.00;137636.00;1.000;1348602.08
jpryq asmeb zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;138145.50;134955.50;1.001;1348607.74
kpmyj asreb zxcvq  whtf_ dilno gu___;100872;105820;170157;1.049;137175.50;135322.50;1.000;1348622.71
qpmbj asery zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;138097.00;134955.50;1.001;1348628.93
jbmpq asrey zxcvk  whtu_ fnlio gd___;100872;105820;170157;1.049;137578.50;137010.50;1.000;1348637.60
kpmbj asrey zxcvq  whtf_ dilno gu___;100872;105820;170157;1.049;137189.00;135322.50;1.000;1348643.61
qpmbj asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;138097.00;135322.50;1.001;1348669.20
jpryq asmeb zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;138145.50;135520.50;1.001;1348679.13
qpmyj asreb zxcvk  wfth_ dnloi gu___;100872;105820;170157;1.049;137451.50;137096.00;1.000;1348682.89
qpmyj asreb zxcvk  wuth_ dilno fg___;100872;105820;170157;1.049;137451.50;134781.50;1.001;1348691.04
jpmyq asreb zxcvk  whtu_ folin gd___;100872;105820;170157;1.049;136853.00;137737.50;1.000;1348705.41
qmpbj asery zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;137091.50;134955.50;1.001;1348706.72
qpmbj asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;138097.00;135520.50;1.001;1348708.68
qbpmj asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;136995.50;135322.50;1.000;1348714.60
qpmbj asrey zxcvk  wfth_ dnloi gu___;100872;105820;170157;1.049;137480.50;137096.00;1.000;1348714.97
kpmyj asreb zxcvq  wuth_ dnloi gf___;100872;105820;170157;1.049;137175.50;135520.50;1.000;1348717.36
jpmyq asreb zxcvk  whtd_ filno gu___;100872;105820;170157;1.049;136853.00;137749.50;1.000;1348720.49
jpmbq asrey zxcvk  whtu_ folin gd___;100872;105820;170157;1.049;136882.00;137737.50;1.000;1348727.10
jpryq asmeb zxcvk  whtu_ dnlio gf___;100872;105820;170157;1.049;138145.50;135743.00;1.001;1348734.94
kpmbj asrey zxcvq  wuth_ dnloi gf___;100872;105820;170157;1.049;137189.00;135520.50;1.000;1348737.45
jpmbq asery zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;138212.00;134955.50;1.001;1348737.66
jpmbq asrey zxcvk  whtd_ filno gu___;100872;105820;170157;1.049;136882.00;137749.50;1.000;1348742.08
qpmbj asrey zxcvk  wuth_ dilno fg___;100872;105820;170157;1.049;137480.50;134781.50;1.001;1348743.14
jpmyk asreb zxcvq  wdth_ filno gu___;100872;105820;170157;1.049;137189.00;136783.00;1.000;1348749.01
jpmyk asreb zxcvq  wuth_ filon gd___;100872;105820;170157;1.049;137189.00;136792.00;1.000;1348756.97
jpmbq asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;138212.00;135322.50;1.001;1348764.98
jpmyq asreb zxcvk  whtf_ donli gu___;100872;105820;170157;1.049;136853.00;137787.00;1.000;1348767.88
jpmbk asrey zxcvq  wdth_ filno gu___;100872;105820;170157;1.049;137206.00;136783.00;1.000;1348768.05
qpmbj asery zxcvk  whtf_ dolni gu___;100872;105820;170157;1.049;138097.00;135744.00;1.001;1348768.05
jbpmq asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;137111.50;135322.50;1.000;1348774.72
jmpbq asery zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;137207.50;134955.50;1.001;1348783.02
jpryq asmeb zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;138145.50;135903.00;1.001;1348784.63
qbmpj asrey zxcvk  whtu_ dnloi gf___;100872;105820;170157;1.049;138178.00;134955.50;1.001;1348786.20
jpmbq asrey zxcvk  whtf_ donli gu___;100872;105820;170157;1.049;136882.00;137787.00;1.000;1348789.15
jpmbq asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;138212.00;135520.50;1.001;1348797.53
qpmyj asreb zxcvk  wuth_ dolni fg___;100872;105820;170157;1.049;137451.50;135194.50;1.001;1348797.96
jpmbq asrey zxcvk  wuth_ dinlo fg___;100872;105820;170157;1.049;136882.00;136623.00;1.000;1348800.44
jbmpq asrey zxcvk  wdth_ unloi gf___;100872;105820;170157;1.049;137578.50;137202.00;1.000;1348803.06
jbmpq asrey zxcvk  wuth_ dilno fg___;100872;105820;170157;1.049;137578.50;134781.50;1.001;1348805.98
qpmyj asreb zxcvk  wfth_ dolni gu___;100872;105820;170157;1.049;137451.50;137235.00;1.000;1348810.46
qpmbj asery zxcvk  wfth_ dilno gu___;100872;105820;170157;1.049;138097.00;135877.00;1.001;1348810.78
qbmpj asrey zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;138178.00;135322.50;1.001;1348817.33
jbmpq asrey zxcvk  whtu_ folni gd___;100872;105820;170157;1.049;137578.50;137219.50;1.000;1348818.71
qpmbj asery zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;138097.00;135903.00;1.001;1348819.77
qbpmj asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;136995.50;135520.50;1.000;1348819.95
jpmyk asreb zxcvq  whtf_ uilno gd___;100872;105820;170157;1.049;137189.00;136867.50;1.000;1348824.63
qpmbj asrey zxcvk  whtu_ folni gd___;100872;105820;170157;1.049;137480.50;137219.50;1.000;1348827.01
jbmpq asrey zxcvk  wfth_ dolni gu___;100872;105820;170157;1.049;137578.50;137235.00;1.000;1348832.65
jpmyq asreb zxcvk  whtu_ dilno fg___;100872;105820;170157;1.049;136853.00;136695.00;1.000;1348837.35
kpmyj asreb zxcvq  whtu_ dnlio gf___;100872;105820;170157;1.049;137175.50;135743.00;1.000;1348838.08
kpmyj asreb zxcvq  whtf_ dolni gu___;100872;105820;170157;1.049;137175.50;135744.00;1.000;1348838.66
qpmbj asrey zxcvk  wfth_ dolni gu___;100872;105820;170157;1.049;137480.50;137235.00;1.000;1348841.38
jpmbk asrey zxcvq  whtf_ uilno gd___;100872;105820;170157;1.049;137206.00;136867.50;1.000;1348843.25
qpmbj asrey zxcvk  wuth_ dolni fg___;100872;105820;170157;1.049;137480.50;135194.50;1.001;1348846.40
jpmyk asreb zxcvq  whtu_ fnloi gd___;100872;105820;170157;1.049;137189.00;136893.50;1.000;1348848.32
jpmbq asery zxcvk  whtf_ dolni gu___;100872;105820;170157;1.049;138212.00;135744.00;1.001;1348849.12
qbmpj asrey zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;138178.00;135520.50;1.001;1348851.92
kpmbj asrey zxcvq  whtu_ dnlio gf___;100872;105820;170157;1.049;137189.00;135743.00;1.000;1348857.27
kpmbj asrey zxcvq  whtf_ dolni gu___;100872;105820;170157;1.049;137189.00;135744.00;1.000;1348857.84
qmpbj asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;137091.50;135322.50;1.000;1348859.28
jpmyk asreb zxcvq  wuth_ dilno fg___;100872;105820;170157;1.049;137189.00;134781.50;1.001;1348867.17
jpmbq asrey zxcvk  whtu_ dilno fg___;100872;105820;170157;1.049;136882.00;136695.00;1.000;1348867.80
jpryq asmeb zxcvk  wuth_ folni gd___;100872;105820;170157;1.049;138145.50;136135.00;1.000;1348870.76
jbpmq asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;137111.50;135520.50;1.000;1348873.17
jpmbq asery zxcvk  wfth_ dilno gu___;100872;105820;170157;1.049;138212.00;135877.00;1.001;1348887.23
jpryq asmeb zxcvk  wuth_ filno gd___;100872;105820;170157;1.049;138145.50;136191.00;1.000;1348894.03
jpmbq asery zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;138212.00;135903.00;1.001;1348895.33
jbmpq asrey zxcvk  wuth_ dolni fg___;100872;105820;170157;1.049;137578.50;135194.50;1.001;1348896.85
jbmpk asrey zxcvq  whtu_ dnloi gf___;100872;105820;170157;1.049;137904.00;134955.50;1.001;1348898.66
qbmpj asrey zxcvk  whtu_ dnlio gf___;100872;105820;170157;1.049;138178.00;135743.00;1.001;1348905.52
kpmyq asreb zxcvj  whtu_ dnloi gf___;100872;105820;170157;1.049;137364.50;134955.50;1.001;1348913.05
kpmyj asreb zxcvq  wfth_ dilno gu___;100872;105820;170157;1.049;137175.50;135877.00;1.000;1348918.06
jmpbq asery zxcvk  whtf_ dilno gu___;100872;105820;170157;1.049;137207.50;135322.50;1.000;1348922.68
qpmbj asery zxcvk  wuth_ filno gd___;100872;105820;170157;1.049;138097.00;136191.00;1.000;1348933.35
kpmbj asrey zxcvq  wfth_ dilno gu___;100872;105820;170157;1.049;137189.00;135877.00;1.000;1348936.71
qbmpj asrey zxcvk  wfth_ dilno gu___;100872;105820;170157;1.049;138178.00;135877.00;1.001;1348945.27
qpmyj asreb zxcvk  wuth_ fnloi gd___;100872;105820;170157;1.049;137451.50;137379.00;1.000;1348948.50
jpmyq asreb zxcvk  wuth_ folin gd___;100872;105820;170157;1.049;136853.00;137930.00;1.000;1348952.31
jbmpq asrey zxcvk  whtf_ dinlo gu___;100872;105820;170157;1.049;137578.50;137365.50;1.000;1348952.74
kpmbj asrey zxcvq  whtf_ uolni gd___;100872;105820;170157;1.049;137189.00;135903.00;1.000;1348952.76
jpryq asmeb zxcvk  wuth_ dilon gf___;100872;105820;170157;1.049;138145.50;136323.50;1.000;1348952.92
qbmpj asrey zxcvk  whtf_ uolni gd___;100872;105820;170157;1.049;138178.00;135903.00;1.001;1348953.63
qpmyj asreb zxcvk  wuth_ dnlio gf___;100872;105820;170157;1.049;137451.50;137385.00;1.000;1348954.38
qpmbj asery zxcvk  whtd_ unloi gf___;100872;105820;170157;1.049;138097.00;136244.50;1.000;1348957.25
jpmyk asreb zxcvq  whtu_ fnlio gd___;100872;105820;170157;1.049;137189.00;137010.50;1.000;1348957.33
jbmpq asrey zxcvk  wgth_ dilno fu___;100872;105820;170157;1.049;137578.50;135390.00;1.001;1348958.63
qmpbj asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;137091.50;135520.50;1.000;1348958.91
jbmpk asrey zxcvq  whtf_ dilno gu___;100872;105820;170157;1.049;137904.00;135322.50;1.001;1348960.50
qpmbj asrey zxcvk  whtf_ dinlo gu___;100872;105820;170157;1.049;137480.50;137365.50;1.000;1348965.14
jbmpq asrey zxcvk  wuth_ fnloi gd___;100872;105820;170157;1.049;137578.50;137379.00;1.000;1348965.44
jpmbk asrey zxcvq  whtu_ fnlio gd___;100872;105820;170157;1.049;137206.00;137010.50;1.000;1348975.24
jpmbq asery zxcvk  wuth_ folni gd___;100872;105820;170157;1.049;138212.00;136135.00;1.000;1348976.82
jpryk asmeb zxcvq  whtu_ dnloi gf___;100872;105820;170157;1.049;137946.00;134955.50;1.001;1348977.57
qpmbj asrey zxcvk  wuth_ fnloi gd___;100872;105820;170157;1.049;137480.50;137379.00;1.000;1348978.22
qpmbj asrey zxcvk  wuth_ dnlio gf___;100872;105820;170157;1.049;137480.50;137385.00;1.000;1348984.05
qpmbj asery zxcvk  wuth_ dilon gf___;100872;105820;170157;1.049;138097.00;136323.50;1.000;1348994.14
jbpmq asery zxcvk  whtf_ dolni gu___;100872;105820;170157;1.049;137111.50;135744.00;1.000;1348998.73
qpmyj asreb zxcvk  wfth_ unloi gd___;100872;105820;170157;1.049;137451.50;137435.00;1.000;1349003.79
jpmyk asreb zxcvq  wuth_ dolni fg___;100872;105820;170157;1.049;137189.00;135194.50;1.000;1349007.08
qpmyj asreb zxcvk  wuth_ dolni gf___;100872;105820;170157;1.049;137451.50;137440.50;1.000;1349009.27
jbmpq asrey zxcvk  wuth_ gilno fd___;100872;105820;170157;1.049;137578.50;135533.00;1.000;1349011.38
jpmyq asreb zxcvk  gdnu_ htloi wf___;100872;105820;170157;1.049;136853.00;136118.50;1.000;1349012.05
jpmyq asreb zxcvk  wuth_ fonli gd___;100872;105820;170157;1.049;136853.00;137976.50;1.000;1349013.55
jmpbq asery zxcvk  wuth_ dnloi gf___;100872;105820;170157;1.049;137207.50;135520.50;1.000;1349015.39
jbmpq asrey zxcvk  wfth_ unloi gd___;100872;105820;170157;1.049;137578.50;137435.00;1.000;1349018.69
